date,product_id,product_name,category,quantity_sold,unit_price,revenue,stock_level,promotion,day_of_week,month,year
2021-10-19,P009,Sticky Notes,Stationery,52,2.99,155.48,296,0,Tuesday,10,2021
2021-10-19,P010,Coffee Mug,Lifestyle,14,9.99,139.86,125,0,Tuesday,10,2021
2021-10-20,P001,Wireless Mouse,Electronics,17,29.99,509.83,115,0,Wednesday,10,2021
2021-10-20,P002,USB-C Cable,Electronics,15,12.99,194.85,230,0,Wednesday,10,2021
2021-10-20,P003,Notebook A5,Stationery,51,5.99,305.49,233,0,Wednesday,10,2021
2021-10-20,P004,Ballpoint Pen Pack,Stationery,75,3.99,299.25,318,0,Wednesday,10,2021
2021-10-20,P005,Desk Lamp,Furniture,11,45.99,505.89,64,0,Wednesday,10,2021
2021-10-20,P006,Hand Sanitizer,Health,69,4.99,344.31,447,0,Wednesday,10,2021
2021-10-20,P007,Water Bottle,Lifestyle,16,15.99,255.84,180,0,Wednesday,10,2021
2021-10-20,P008,Phone Case,Electronics,27,15.99,431.78,161,1,Wednesday,10,2021
2021-10-20,P009,Sticky Notes,Stationery,61,2.99,182.39,278,0,Wednesday,10,2021
2021-10-20,P010,Coffee Mug,Lifestyle,16,9.99,159.84,112,0,Wednesday,10,2021
2021-10-21,P001,Wireless Mouse,Electronics,15,29.99,449.85,150,0,Thursday,10,2021
2021-10-21,P002,USB-C Cable,Electronics,31,12.99,402.69,211,0,Thursday,10,2021
2021-10-21,P003,Notebook A5,Stationery,61,5.99,365.39,233,0,Thursday,10,2021
2021-10-21,P004,Ballpoint Pen Pack,Stationery,75,3.99,299.25,309,0,Thursday,10,2021
2021-10-21,P005,Desk Lamp,Furniture,10,45.99,459.9,80,0,Thursday,10,2021
2021-10-21,P006,Hand Sanitizer,Health,60,4.99,299.4,446,0,Thursday,10,2021
2021-10-21,P007,Water Bottle,Lifestyle,14,15.99,223.86,191,0,Thursday,10,2021
2021-10-21,P008,Phone Case,Electronics,20,19.99,399.8,161,0,Thursday,10,2021
2021-10-21,P009,Sticky Notes,Stationery,51,2.99,152.49,316,0,Thursday,10,2021
2021-10-21,P010,Coffee Mug,Lifestyle,14,9.99,139.86,86,0,Thursday,10,2021
2021-10-22,P001,Wireless Mouse,Electronics,14,29.99,419.86,132,0,Friday,10,2021
2021-10-22,P002,USB-C Cable,Electronics,26,12.99,337.74,230,0,Friday,10,2021
2021-10-22,P003,Notebook A5,Stationery,50,5.99,299.5,234,0,Friday,10,2021
2021-10-22,P004,Ballpoint Pen Pack,Stationery,81,3.99,323.19,325,0,Friday,10,2021
2021-10-22,P005,Desk Lamp,Furniture,17,36.79,625.46,80,1,Friday,10,2021
2021-10-22,P006,Hand Sanitizer,Health,66,4.99,329.34,446,0,Friday,10,2021
2021-10-22,P007,Water Bottle,Lifestyle,13,15.99,207.87,171,0,Friday,10,2021
2021-10-22,P008,Phone Case,Electronics,23,19.99,459.77,142,0,Friday,10,2021
2021-10-22,P009,Sticky Notes,Stationery,69,2.99,206.31,289,0,Friday,10,2021
2021-10-22,P010,Coffee Mug,Lifestyle,15,9.99,149.85,93,0,Friday,10,2021
2021-10-23,P001,Wireless Mouse,Electronics,22,29.99,659.78,123,0,Saturday,10,2021
2021-10-23,P002,USB-C Cable,Electronics,35,12.99,454.65,205,0,Saturday,10,2021
2021-10-23,P003,Notebook A5,Stationery,64,5.99,383.36,243,0,Saturday,10,2021
2021-10-23,P004,Ballpoint Pen Pack,Stationery,88,3.99,351.12,300,0,Saturday,10,2021
2021-10-23,P005,Desk Lamp,Furniture,14,45.99,643.86,72,0,Saturday,10,2021
2021-10-23,P006,Hand Sanitizer,Health,82,4.99,409.18,422,0,Saturday,10,2021
2021-10-23,P007,Water Bottle,Lifestyle,18,15.99,287.82,180,0,Saturday,10,2021
2021-10-23,P008,Phone Case,Electronics,22,19.99,439.78,139,0,Saturday,10,2021
2021-10-23,P009,Sticky Notes,Stationery,78,2.99,233.22,290,0,Saturday,10,2021
2021-10-23,P010,Coffee Mug,Lifestyle,22,9.99,219.78,117,0,Saturday,10,2021
2021-10-24,P001,Wireless Mouse,Electronics,18,29.99,539.82,138,0,Sunday,10,2021
2021-10-24,P002,USB-C Cable,Electronics,31,12.99,402.69,234,0,Sunday,10,2021
2021-10-24,P003,Notebook A5,Stationery,85,4.79,407.32,201,1,Sunday,10,2021
2021-10-24,P004,Ballpoint Pen Pack,Stationery,81,3.99,323.19,301,0,Sunday,10,2021
2021-10-24,P005,Desk Lamp,Furniture,12,45.99,551.88,84,0,Sunday,10,2021
2021-10-24,P006,Hand Sanitizer,Health,76,4.99,379.24,430,0,Sunday,10,2021
2021-10-24,P007,Water Bottle,Lifestyle,21,15.99,335.79,162,0,Sunday,10,2021
2021-10-24,P008,Phone Case,Electronics,20,19.99,399.8,158,0,Sunday,10,2021
2021-10-24,P009,Sticky Notes,Stationery,72,2.99,215.28,274,0,Sunday,10,2021
2021-10-24,P010,Coffee Mug,Lifestyle,15,9.99,149.85,106,0,Sunday,10,2021
2021-10-25,P001,Wireless Mouse,Electronics,20,23.99,479.84,121,1,Monday,10,2021
2021-10-25,P002,USB-C Cable,Electronics,20,12.99,259.8,229,0,Monday,10,2021
2021-10-25,P003,Notebook A5,Stationery,42,5.99,251.58,266,0,Monday,10,2021
2021-10-25,P004,Ballpoint Pen Pack,Stationery,51,3.99,203.49,330,0,Monday,10,2021
2021-10-25,P005,Desk Lamp,Furniture,11,45.99,505.89,53,0,Monday,10,2021
2021-10-25,P006,Hand Sanitizer,Health,76,4.99,379.24,437,0,Monday,10,2021
2021-10-25,P007,Water Bottle,Lifestyle,14,15.99,223.86,186,0,Monday,10,2021
2021-10-25,P008,Phone Case,Electronics,16,19.99,319.84,164,0,Monday,10,2021
2021-10-25,P009,Sticky Notes,Stationery,56,2.99,167.44,291,0,Monday,10,2021
2021-10-25,P010,Coffee Mug,Lifestyle,13,9.99,129.87,97,0,Monday,10,2021
2021-10-26,P001,Wireless Mouse,Electronics,17,29.99,509.83,132,0,Tuesday,10,2021
2021-10-26,P002,USB-C Cable,Electronics,20,12.99,259.8,215,0,Tuesday,10,2021
2021-10-26,P003,Notebook A5,Stationery,47,5.99,281.53,252,0,Tuesday,10,2021
2021-10-26,P004,Ballpoint Pen Pack,Stationery,97,3.19,309.62,314,1,Tuesday,10,2021
2021-10-26,P005,Desk Lamp,Furniture,9,45.99,413.91,86,0,Tuesday,10,2021
2021-10-26,P006,Hand Sanitizer,Health,56,4.99,279.44,445,0,Tuesday,10,2021
2021-10-26,P007,Water Bottle,Lifestyle,16,15.99,255.84,173,0,Tuesday,10,2021
2021-10-26,P008,Phone Case,Electronics,18,19.99,359.82,162,0,Tuesday,10,2021
2021-10-26,P009,Sticky Notes,Stationery,55,2.99,164.45,278,0,Tuesday,10,2021
2021-10-26,P010,Coffee Mug,Lifestyle,19,9.99,189.81,84,0,Tuesday,10,2021
2021-10-27,P001,Wireless Mouse,Electronics,18,29.99,539.82,116,0,Wednesday,10,2021
2021-10-27,P002,USB-C Cable,Electronics,30,12.99,389.7,222,0,Wednesday,10,2021
2021-10-27,P003,Notebook A5,Stationery,47,5.99,281.53,265,0,Wednesday,10,2021
2021-10-27,P004,Ballpoint Pen Pack,Stationery,69,3.99,275.31,348,0,Wednesday,10,2021
2021-10-27,P005,Desk Lamp,Furniture,9,45.99,413.91,51,0,Wednesday,10,2021
2021-10-27,P006,Hand Sanitizer,Health,78,4.99,389.22,404,0,Wednesday,10,2021
2021-10-27,P007,Water Bottle,Lifestyle,18,15.99,287.82,196,0,Wednesday,10,2021
2021-10-27,P008,Phone Case,Electronics,20,19.99,399.8,156,0,Wednesday,10,2021
2021-10-27,P009,Sticky Notes,Stationery,101,2.39,241.59,248,1,Wednesday,10,2021
2021-10-27,P010,Coffee Mug,Lifestyle,24,7.99,191.81,81,1,Wednesday,10,2021
2021-10-28,P001,Wireless Mouse,Electronics,20,29.99,599.8,147,0,Thursday,10,2021
2021-10-28,P002,USB-C Cable,Electronics,32,12.99,415.68,236,0,Thursday,10,2021
2021-10-28,P003,Notebook A5,Stationery,46,5.99,275.54,245,0,Thursday,10,2021
2021-10-28,P004,Ballpoint Pen Pack,Stationery,68,3.99,271.32,349,0,Thursday,10,2021
2021-10-28,P005,Desk Lamp,Furniture,10,45.99,459.9,62,0,Thursday,10,2021
2021-10-28,P006,Hand Sanitizer,Health,67,4.99,334.33,430,0,Thursday,10,2021
2021-10-28,P007,Water Bottle,Lifestyle,11,15.99,175.89,178,0,Thursday,10,2021
2021-10-28,P008,Phone Case,Electronics,20,19.99,399.8,173,0,Thursday,10,2021
2021-10-28,P009,Sticky Notes,Stationery,49,2.99,146.51,319,0,Thursday,10,2021
2021-10-28,P010,Coffee Mug,Lifestyle,14,9.99,139.86,111,0,Thursday,10,2021
2021-10-29,P001,Wireless Mouse,Electronics,18,29.99,539.82,144,0,Friday,10,2021
2021-10-29,P002,USB-C Cable,Electronics,25,12.99,324.75,213,0,Friday,10,2021
2021-10-29,P003,Notebook A5,Stationery,47,5.99,281.53,261,0,Friday,10,2021
2021-10-29,P004,Ballpoint Pen Pack,Stationery,67,3.99,267.33,344,0,Friday,10,2021
2021-10-29,P005,Desk Lamp,Furniture,10,45.99,459.9,54,0,Friday,10,2021
2021-10-29,P006,Hand Sanitizer,Health,69,4.99,344.31,432,0,Friday,10,2021
2021-10-29,P007,Water Bottle,Lifestyle,11,15.99,175.89,198,0,Friday,10,2021
2021-10-29,P008,Phone Case,Electronics,22,19.99,439.78,142,0,Friday,10,2021
2021-10-29,P009,Sticky Notes,Stationery,58,2.99,173.42,276,0,Friday,10,2021
2021-10-29,P010,Coffee Mug,Lifestyle,14,9.99,139.86,100,0,Friday,10,2021
2021-10-30,P001,Wireless Mouse,Electronics,17,29.99,509.83,142,0,Saturday,10,2021
2021-10-30,P002,USB-C Cable,Electronics,36,12.99,467.64,219,0,Saturday,10,2021
2021-10-30,P003,Notebook A5,Stationery,64,5.99,383.36,230,0,Saturday,10,2021
2021-10-30,P004,Ballpoint Pen Pack,Stationery,92,3.99,367.08,298,0,Saturday,10,2021
2021-10-30,P005,Desk Lamp,Furniture,15,45.99,689.85,66,0,Saturday,10,2021
2021-10-30,P006,Hand Sanitizer,Health,78,4.99,389.22,418,0,Saturday,10,2021
2021-10-30,P007,Water Bottle,Lifestyle,13,15.99,207.87,187,0,Saturday,10,2021
2021-10-30,P008,Phone Case,Electronics,22,19.99,439.78,161,0,Saturday,10,2021
2021-10-30,P009,Sticky Notes,Stationery,83,2.99,248.17,256,0,Saturday,10,2021
2021-10-30,P010,Coffee Mug,Lifestyle,20,9.99,199.8,85,0,Saturday,10,2021
2021-10-31,P001,Wireless Mouse,Electronics,15,29.99,449.85,144,0,Sunday,10,2021
2021-10-31,P002,USB-C Cable,Electronics,29,12.99,376.71,210,0,Sunday,10,2021
2021-10-31,P003,Notebook A5,Stationery,58,5.99,347.42,260,0,Sunday,10,2021
2021-10-31,P004,Ballpoint Pen Pack,Stationery,79,3.99,315.21,334,0,Sunday,10,2021
2021-10-31,P005,Desk Lamp,Furniture,14,45.99,643.86,49,0,Sunday,10,2021
2021-10-31,P006,Hand Sanitizer,Health,76,4.99,379.24,442,0,Sunday,10,2021
2021-10-31,P007,Water Bottle,Lifestyle,14,15.99,223.86,193,0,Sunday,10,2021
2021-10-31,P008,Phone Case,Electronics,25,19.99,499.75,161,0,Sunday,10,2021
2021-10-31,P009,Sticky Notes,Stationery,72,2.99,215.28,295,0,Sunday,10,2021
2021-10-31,P010,Coffee Mug,Lifestyle,21,9.99,209.79,102,0,Sunday,10,2021
2021-11-01,P001,Wireless Mouse,Electronics,12,29.99,359.88,130,0,Monday,11,2021
2021-11-01,P002,USB-C Cable,Electronics,22,12.99,285.78,239,0,Monday,11,2021
2021-11-01,P003,Notebook A5,Stationery,47,5.99,281.53,236,0,Monday,11,2021
2021-11-01,P004,Ballpoint Pen Pack,Stationery,58,3.99,231.42,340,0,Monday,11,2021
2021-11-01,P005,Desk Lamp,Furniture,8,45.99,367.92,74,0,Monday,11,2021
2021-11-01,P006,Hand Sanitizer,Health,64,4.99,319.36,420,0,Monday,11,2021
2021-11-01,P007,Water Bottle,Lifestyle,12,15.99,191.88,202,0,Monday,11,2021
2021-11-01,P008,Phone Case,Electronics,15,19.99,299.85,161,0,Monday,11,2021
2021-11-01,P009,Sticky Notes,Stationery,49,2.99,146.51,282,0,Monday,11,2021
2021-11-01,P010,Coffee Mug,Lifestyle,12,9.99,119.88,122,0,Monday,11,2021
2021-11-02,P001,Wireless Mouse,Electronics,13,29.99,389.87,139,0,Tuesday,11,2021
2021-11-02,P002,USB-C Cable,Electronics,28,12.99,363.72,213,0,Tuesday,11,2021
2021-11-02,P003,Notebook A5,Stationery,50,5.99,299.5,255,0,Tuesday,11,2021
2021-11-02,P004,Ballpoint Pen Pack,Stationery,57,3.99,227.43,361,0,Tuesday,11,2021
2021-11-02,P005,Desk Lamp,Furniture,11,45.99,505.89,58,0,Tuesday,11,2021
2021-11-02,P006,Hand Sanitizer,Health,77,4.99,384.23,405,0,Tuesday,11,2021
2021-11-02,P007,Water Bottle,Lifestyle,23,12.79,294.22,185,1,Tuesday,11,2021
2021-11-02,P008,Phone Case,Electronics,16,19.99,319.84,149,0,Tuesday,11,2021
2021-11-02,P009,Sticky Notes,Stationery,52,2.99,155.48,298,0,Tuesday,11,2021
2021-11-02,P010,Coffee Mug,Lifestyle,15,9.99,149.85,86,0,Tuesday,11,2021
2021-11-03,P001,Wireless Mouse,Electronics,16,29.99,479.84,144,0,Wednesday,11,2021
2021-11-03,P002,USB-C Cable,Electronics,23,12.99,298.77,223,0,Wednesday,11,2021
2021-11-03,P003,Notebook A5,Stationery,72,4.79,345.02,210,1,Wednesday,11,2021
2021-11-03,P004,Ballpoint Pen Pack,Stationery,91,3.19,290.47,323,1,Wednesday,11,2021
2021-11-03,P005,Desk Lamp,Furniture,12,45.99,551.88,68,0,Wednesday,11,2021
2021-11-03,P006,Hand Sanitizer,Health,65,4.99,324.35,454,0,Wednesday,11,2021
2021-11-03,P007,Water Bottle,Lifestyle,13,15.99,207.87,199,0,Wednesday,11,2021
2021-11-03,P008,Phone Case,Electronics,16,19.99,319.84,154,0,Wednesday,11,2021
2021-11-03,P009,Sticky Notes,Stationery,60,2.99,179.4,281,0,Wednesday,11,2021
2021-11-03,P010,Coffee Mug,Lifestyle,16,9.99,159.84,93,0,Wednesday,11,2021
2021-11-04,P001,Wireless Mouse,Electronics,15,29.99,449.85,131,0,Thursday,11,2021
2021-11-04,P002,USB-C Cable,Electronics,24,12.99,311.76,245,0,Thursday,11,2021
2021-11-04,P003,Notebook A5,Stationery,48,5.99,287.52,267,0,Thursday,11,2021
2021-11-04,P004,Ballpoint Pen Pack,Stationery,104,3.19,331.97,289,1,Thursday,11,2021
2021-11-04,P005,Desk Lamp,Furniture,13,45.99,597.87,54,0,Thursday,11,2021
2021-11-04,P006,Hand Sanitizer,Health,68,4.99,339.32,435,0,Thursday,11,2021
2021-11-04,P007,Water Bottle,Lifestyle,10,15.99,159.9,205,0,Thursday,11,2021
2021-11-04,P008,Phone Case,Electronics,19,19.99,379.81,143,0,Thursday,11,2021
2021-11-04,P009,Sticky Notes,Stationery,62,2.99,185.38,286,0,Thursday,11,2021
2021-11-04,P010,Coffee Mug,Lifestyle,15,9.99,149.85,107,0,Thursday,11,2021
2021-11-05,P001,Wireless Mouse,Electronics,13,29.99,389.87,124,0,Friday,11,2021
2021-11-05,P002,USB-C Cable,Electronics,32,12.99,415.68,209,0,Friday,11,2021
2021-11-05,P003,Notebook A5,Stationery,44,5.99,263.56,249,0,Friday,11,2021
2021-11-05,P004,Ballpoint Pen Pack,Stationery,71,3.99,283.29,321,0,Friday,11,2021
2021-11-05,P005,Desk Lamp,Furniture,11,45.99,505.89,50,0,Friday,11,2021
2021-11-05,P006,Hand Sanitizer,Health,75,4.99,374.25,407,0,Friday,11,2021
2021-11-05,P007,Water Bottle,Lifestyle,11,15.99,175.89,169,0,Friday,11,2021
2021-11-05,P008,Phone Case,Electronics,28,15.99,447.78,140,1,Friday,11,2021
2021-11-05,P009,Sticky Notes,Stationery,99,2.39,236.81,241,1,Friday,11,2021
2021-11-05,P010,Coffee Mug,Lifestyle,18,9.99,179.82,113,0,Friday,11,2021
2021-11-06,P001,Wireless Mouse,Electronics,19,29.99,569.81,129,0,Saturday,11,2021
2021-11-06,P002,USB-C Cable,Electronics,38,12.99,493.62,209,0,Saturday,11,2021
2021-11-06,P003,Notebook A5,Stationery,57,5.99,341.43,231,0,Saturday,11,2021
2021-11-06,P004,Ballpoint Pen Pack,Stationery,93,3.99,371.07,314,0,Saturday,11,2021
2021-11-06,P005,Desk Lamp,Furniture,22,36.79,809.42,38,1,Saturday,11,2021
2021-11-06,P006,Hand Sanitizer,Health,131,3.99,522.95,380,1,Saturday,11,2021
2021-11-06,P007,Water Bottle,Lifestyle,34,12.79,434.93,146,1,Saturday,11,2021
2021-11-06,P008,Phone Case,Electronics,26,19.99,519.74,138,0,Saturday,11,2021
2021-11-06,P009,Sticky Notes,Stationery,73,2.99,218.27,270,0,Saturday,11,2021
2021-11-06,P010,Coffee Mug,Lifestyle,21,9.99,209.79,103,0,Saturday,11,2021
2021-11-07,P001,Wireless Mouse,Electronics,20,29.99,599.8,113,0,Sunday,11,2021
2021-11-07,P002,USB-C Cable,Electronics,51,10.39,529.99,192,1,Sunday,11,2021
2021-11-07,P003,Notebook A5,Stationery,87,4.79,416.9,199,1,Sunday,11,2021
2021-11-07,P004,Ballpoint Pen Pack,Stationery,76,3.99,303.24,306,0,Sunday,11,2021
2021-11-07,P005,Desk Lamp,Furniture,14,45.99,643.86,74,0,Sunday,11,2021
2021-11-07,P006,Hand Sanitizer,Health,72,4.99,359.28,423,0,Sunday,11,2021
2021-11-07,P007,Water Bottle,Lifestyle,10,15.99,159.9,170,0,Sunday,11,2021
2021-11-07,P008,Phone Case,Electronics,26,19.99,519.74,148,0,Sunday,11,2021
2021-11-07,P009,Sticky Notes,Stationery,67,2.99,200.33,284,0,Sunday,11,2021
2021-11-07,P010,Coffee Mug,Lifestyle,20,9.99,199.8,95,0,Sunday,11,2021
2021-11-08,P001,Wireless Mouse,Electronics,12,29.99,359.88,118,0,Monday,11,2021
2021-11-08,P002,USB-C Cable,Electronics,23,12.99,298.77,234,0,Monday,11,2021
2021-11-08,P003,Notebook A5,Stationery,46,5.99,275.54,271,0,Monday,11,2021
2021-11-08,P004,Ballpoint Pen Pack,Stationery,57,3.99,227.43,324,0,Monday,11,2021
2021-11-08,P005,Desk Lamp,Furniture,8,45.99,367.92,88,0,Monday,11,2021
2021-11-08,P006,Hand Sanitizer,Health,55,4.99,274.45,430,0,Monday,11,2021
2021-11-08,P007,Water Bottle,Lifestyle,7,15.99,111.93,185,0,Monday,11,2021
2021-11-08,P008,Phone Case,Electronics,15,19.99,299.85,172,0,Monday,11,2021
2021-11-08,P009,Sticky Notes,Stationery,52,2.99,155.48,299,0,Monday,11,2021
2021-11-08,P010,Coffee Mug,Lifestyle,17,9.99,169.83,95,0,Monday,11,2021
2021-11-09,P001,Wireless Mouse,Electronics,19,29.99,569.81,134,0,Tuesday,11,2021
2021-11-09,P002,USB-C Cable,Electronics,25,12.99,324.75,221,0,Tuesday,11,2021
2021-11-09,P003,Notebook A5,Stationery,51,5.99,305.49,268,0,Tuesday,11,2021
2021-11-09,P004,Ballpoint Pen Pack,Stationery,65,3.99,259.35,327,0,Tuesday,11,2021
2021-11-09,P005,Desk Lamp,Furniture,10,45.99,459.9,72,0,Tuesday,11,2021
2021-11-09,P006,Hand Sanitizer,Health,72,4.99,359.28,419,0,Tuesday,11,2021
2021-11-09,P007,Water Bottle,Lifestyle,24,12.79,307.01,171,1,Tuesday,11,2021
2021-11-09,P008,Phone Case,Electronics,21,19.99,419.79,167,0,Tuesday,11,2021
2021-11-09,P009,Sticky Notes,Stationery,57,2.99,170.43,284,0,Tuesday,11,2021
2021-11-09,P010,Coffee Mug,Lifestyle,16,9.99,159.84,115,0,Tuesday,11,2021
2021-11-10,P001,Wireless Mouse,Electronics,17,29.99,509.83,150,0,Wednesday,11,2021
2021-11-10,P002,USB-C Cable,Electronics,25,12.99,324.75,234,0,Wednesday,11,2021
2021-11-10,P003,Notebook A5,Stationery,41,5.99,245.59,259,0,Wednesday,11,2021
2021-11-10,P004,Ballpoint Pen Pack,Stationery,98,3.19,312.82,308,1,Wednesday,11,2021
2021-11-10,P005,Desk Lamp,Furniture,17,36.79,625.46,65,1,Wednesday,11,2021
2021-11-10,P006,Hand Sanitizer,Health,66,4.99,329.34,436,0,Wednesday,11,2021
2021-11-10,P007,Water Bottle,Lifestyle,19,15.99,303.81,199,0,Wednesday,11,2021
2021-11-10,P008,Phone Case,Electronics,18,19.99,359.82,155,0,Wednesday,11,2021
2021-11-10,P009,Sticky Notes,Stationery,50,2.99,149.5,294,0,Wednesday,11,2021
2021-11-10,P010,Coffee Mug,Lifestyle,18,9.99,179.82,85,0,Wednesday,11,2021
2021-11-11,P001,Wireless Mouse,Electronics,9,29.99,269.91,150,0,Thursday,11,2021
2021-11-11,P002,USB-C Cable,Electronics,28,12.99,363.72,227,0,Thursday,11,2021
2021-11-11,P003,Notebook A5,Stationery,46,5.99,275.54,243,0,Thursday,11,2021
2021-11-11,P004,Ballpoint Pen Pack,Stationery,59,3.99,235.41,357,0,Thursday,11,2021
2021-11-11,P005,Desk Lamp,Furniture,12,45.99,551.88,71,0,Thursday,11,2021
2021-11-11,P006,Hand Sanitizer,Health,72,4.99,359.28,435,0,Thursday,11,2021
2021-11-11,P007,Water Bottle,Lifestyle,9,15.99,143.91,175,0,Thursday,11,2021
2021-11-11,P008,Phone Case,Electronics,20,19.99,399.8,149,0,Thursday,11,2021
2021-11-11,P009,Sticky Notes,Stationery,50,2.99,149.5,314,0,Thursday,11,2021
2021-11-11,P010,Coffee Mug,Lifestyle,16,9.99,159.84,105,0,Thursday,11,2021
2021-11-12,P001,Wireless Mouse,Electronics,12,29.99,359.88,137,0,Friday,11,2021
2021-11-12,P002,USB-C Cable,Electronics,31,12.99,402.69,237,0,Friday,11,2021
2021-11-12,P003,Notebook A5,Stationery,42,5.99,251.58,276,0,Friday,11,2021
2021-11-12,P004,Ballpoint Pen Pack,Stationery,68,3.99,271.32,341,0,Friday,11,2021
2021-11-12,P005,Desk Lamp,Furniture,12,45.99,551.88,64,0,Friday,11,2021
2021-11-12,P006,Hand Sanitizer,Health,69,4.99,344.31,434,0,Friday,11,2021
2021-11-12,P007,Water Bottle,Lifestyle,8,15.99,127.92,210,0,Friday,11,2021
2021-11-12,P008,Phone Case,Electronics,18,19.99,359.82,177,0,Friday,11,2021
2021-11-12,P009,Sticky Notes,Stationery,57,2.99,170.43,291,0,Friday,11,2021
2021-11-12,P010,Coffee Mug,Lifestyle,17,9.99,169.83,91,0,Friday,11,2021
2021-11-13,P001,Wireless Mouse,Electronics,19,29.99,569.81,121,0,Saturday,11,2021
2021-11-13,P002,USB-C Cable,Electronics,33,12.99,428.67,213,0,Saturday,11,2021
2021-11-13,P003,Notebook A5,Stationery,63,5.99,377.37,227,0,Saturday,11,2021
2021-11-13,P004,Ballpoint Pen Pack,Stationery,71,3.99,283.29,346,0,Saturday,11,2021
2021-11-13,P005,Desk Lamp,Furniture,15,45.99,689.85,71,0,Saturday,11,2021
2021-11-13,P006,Hand Sanitizer,Health,154,3.99,614.77,333,1,Saturday,11,2021
2021-11-13,P007,Water Bottle,Lifestyle,20,12.79,255.84,171,1,Saturday,11,2021
2021-11-13,P008,Phone Case,Electronics,27,19.99,539.73,154,0,Saturday,11,2021
2021-11-13,P009,Sticky Notes,Stationery,76,2.99,227.24,255,0,Saturday,11,2021
2021-11-13,P010,Coffee Mug,Lifestyle,22,9.99,219.78,110,0,Saturday,11,2021
2021-11-14,P001,Wireless Mouse,Electronics,17,29.99,509.83,132,0,Sunday,11,2021
2021-11-14,P002,USB-C Cable,Electronics,28,12.99,363.72,209,0,Sunday,11,2021
2021-11-14,P003,Notebook A5,Stationery,62,5.99,371.38,225,0,Sunday,11,2021
2021-11-14,P004,Ballpoint Pen Pack,Stationery,68,3.99,271.32,350,0,Sunday,11,2021
2021-11-14,P005,Desk Lamp,Furniture,14,45.99,643.86,82,0,Sunday,11,2021
2021-11-14,P006,Hand Sanitizer,Health,83,4.99,414.17,432,0,Sunday,11,2021
2021-11-14,P007,Water Bottle,Lifestyle,19,15.99,303.81,194,0,Sunday,11,2021
2021-11-14,P008,Phone Case,Electronics,22,19.99,439.78,142,0,Sunday,11,2021
2021-11-14,P009,Sticky Notes,Stationery,68,2.99,203.32,269,0,Sunday,11,2021
2021-11-14,P010,Coffee Mug,Lifestyle,19,9.99,189.81,93,0,Sunday,11,2021
2021-11-15,P001,Wireless Mouse,Electronics,14,29.99,419.86,150,0,Monday,11,2021
2021-11-15,P002,USB-C Cable,Electronics,24,12.99,311.76,224,0,Monday,11,2021
2021-11-15,P003,Notebook A5,Stationery,37,5.99,221.63,281,0,Monday,11,2021
2021-11-15,P004,Ballpoint Pen Pack,Stationery,52,3.99,207.48,354,0,Monday,11,2021
2021-11-15,P005,Desk Lamp,Furniture,10,45.99,459.9,65,0,Monday,11,2021
2021-11-15,P006,Hand Sanitizer,Health,58,4.99,289.42,436,0,Monday,11,2021
2021-11-15,P007,Water Bottle,Lifestyle,9,15.99,143.91,176,0,Monday,11,2021
2021-11-15,P008,Phone Case,Electronics,20,19.99,399.8,157,0,Monday,11,2021
2021-11-15,P009,Sticky Notes,Stationery,61,2.39,145.91,300,1,Monday,11,2021
2021-11-15,P010,Coffee Mug,Lifestyle,16,9.99,159.84,92,0,Monday,11,2021
2021-11-16,P001,Wireless Mouse,Electronics,15,29.99,449.85,131,0,Tuesday,11,2021
2021-11-16,P002,USB-C Cable,Electronics,28,12.99,363.72,237,0,Tuesday,11,2021
2021-11-16,P003,Notebook A5,Stationery,48,5.99,287.52,244,0,Tuesday,11,2021
2021-11-16,P004,Ballpoint Pen Pack,Stationery,66,3.99,263.34,333,0,Tuesday,11,2021
2021-11-16,P005,Desk Lamp,Furniture,11,45.99,505.89,51,0,Tuesday,11,2021
2021-11-16,P006,Hand Sanitizer,Health,57,4.99,284.43,439,0,Tuesday,11,2021
2021-11-16,P007,Water Bottle,Lifestyle,8,15.99,127.92,189,0,Tuesday,11,2021
2021-11-16,P008,Phone Case,Electronics,21,19.99,419.79,170,0,Tuesday,11,2021
2021-11-16,P009,Sticky Notes,Stationery,61,2.99,182.39,281,0,Tuesday,11,2021
2021-11-16,P010,Coffee Mug,Lifestyle,19,9.99,189.81,82,0,Tuesday,11,2021
2021-11-17,P001,Wireless Mouse,Electronics,19,29.99,569.81,117,0,Wednesday,11,2021
2021-11-17,P002,USB-C Cable,Electronics,30,12.99,389.7,235,0,Wednesday,11,2021
2021-11-17,P003,Notebook A5,Stationery,58,5.99,347.42,245,0,Wednesday,11,2021
2021-11-17,P004,Ballpoint Pen Pack,Stationery,62,3.99,247.38,348,0,Wednesday,11,2021
2021-11-17,P005,Desk Lamp,Furniture,11,45.99,505.89,53,0,Wednesday,11,2021
2021-11-17,P006,Hand Sanitizer,Health,67,4.99,334.33,441,0,Wednesday,11,2021
2021-11-17,P007,Water Bottle,Lifestyle,20,12.79,255.84,198,1,Wednesday,11,2021
2021-11-17,P008,Phone Case,Electronics,22,19.99,439.78,175,0,Wednesday,11,2021
2021-11-17,P009,Sticky Notes,Stationery,72,2.99,215.28,273,0,Wednesday,11,2021
2021-11-17,P010,Coffee Mug,Lifestyle,15,9.99,149.85,100,0,Wednesday,11,2021
